"AnimalID","Name","DateTime","OutcomeType","OutcomeSubtype","AnimalType","SexuponOutcome","AgeuponOutcome","Breed","Color"
15402,0,0.530522370615838,1,1,0,0.8,0.931818181818182,0.464104423495286,0.380821917808219
1223,0.128020081581425,0.690631643723872,4,1,1,0.6,0.704545454545455,0.896301667875272,0.967123287671233
14166,0,0.473306640503877,1,1,0,0.6,0.454545454545455,0.907179115300943,0.164383561643836
687,0.434734860370254,0.133047800624281,5,14,1,0.8,0.5,0.164612037708484,0.0986301369863014
5350,0,0.142299124002398,3,17,1,0.8,0.272727272727273,0.885424220449601,0.69041095890411
24956,0.701286476310009,0.892303496834864,1,1,1,0.8,0.5,0.326323422770123,0.356164383561644
16148,0.527455287103859,0.569203651553628,5,14,1,0.6,0.75,0.34010152284264,0.356164383561644
24982,0.123784122999686,0.892099166299614,4,1,1,0.6,0.25,0.216098622189993,0.104109589041096
25112,0.251804204581111,0.908393930190512,5,14,1,0.4,0.704545454545455,0.772298767222625,0.235616438356164
21758,0,0.76819456083246,5,16,0,0.4,0.659090909090909,0.458303118201595,0.602739726027397
19550,0,0.698799299710757,5,14,0,1,0.681818181818182,0.464104423495286,0.112328767123288
25026,0.41998744901161,0.9427278205962,1,1,1,0.6,0.5,0.0195794053662074,0.936986301369863
10123,0.864449325384374,0.349454509026321,5,14,0,0.6,0.613636363636364,0.464104423495286,0.591780821917808
10489,0,0.335891572836283,1,1,0,0.8,0.454545454545455,0.461928934010152,0.810958904109589
8314,0.536868528396611,0.279804828561115,1,1,1,0.6,0.159090909090909,0.329224075416969,0.375342465753425
5319,0.786319422654534,0.135574502729443,4,1,1,0.6,0.340909090909091,0.504713560551124,0.0136986301369863
2706,0.0497332914967054,0.0209705143882089,1,1,1,0.8,0.159090909090909,0.180565627266135,0.876712328767123
3938,0.191716347662378,0.0999534094577211,5,14,0,0.8,0.931818181818182,0.464104423495286,0.380821917808219
12190,0,0.391996603501764,5,14,0,1,0.431818181818182,0.464104423495286,0.0136986301369863
10703,0.832758079698776,0.399844645188374,5,14,1,0.6,0.909090909090909,0.175489485134155,0.191780821917808
12507,0,0.403321444529428,5,14,0,0.4,0.477272727272727,0.464104423495286,0.284931506849315
20585,0,0.729694553676916,1,1,1,0.8,0.454545454545455,0.375634517766497,0.876712328767123
12770,0.785064323815501,0.414906270323733,1,1,1,0.6,0.5,0.773023930384336,0.484931506849315
12151,0.1327267022278,0.396557865294498,1,1,1,0.6,0.454545454545455,0.809282088469906,0.901369863013699
13970,0.853310323187951,0.472136311523765,4,1,1,0.6,0.795454545454545,0.12037708484409,0.841095890410959
21882,0.687166614370882,0.771754046460152,4,1,1,0.8,0.181818181818182,0.730964467005076,0.871232876712329
16334,0,0.577046127817098,5,16,0,0.4,0.704545454545455,0.464104423495286,0.284931506849315
19078,0.928616253529965,0.758329450788143,1,1,0,0.6,0.568181818181818,0.464104423495286,0.591780821917808
8836,0,0.285543574877998,1,1,0,0.6,0.454545454545455,0.464104423495286,0.950684931506849
20212,0.370724819579542,0.854291656794666,1,1,1,0.6,0.5,0.0195794053662074,0.967123287671233
24275,0.106526513962975,0.904721545979141,5,14,1,0.6,0.5,0.358230601885424,0.967123287671233
11514,0.121273925321619,0.710050200116715,1,8,0,0.8,0.227272727272727,0.799854967367658,0.284931506849315
9549,0,0.320818816854645,5,14,0,0.4,0.136363636363636,0.464104423495286,0.104109589041096
25820,0.427047379981174,0.941440617730166,5,14,1,0.2,0.136363636363636,0.326323422770123,0.0986301369863014
7483,0,0.237277840234193,5,14,0,0.2,0.590909090909091,0.461928934010152,0.172602739726027
22131,0.521336680263571,0.784622099818249,4,1,1,0.8,0.613636363636364,0.989847715736041,0.750684931506849
18448,0.220583620960151,0.671041354274165,4,1,1,0.4,0.863636363636364,0.831036983321247,0.241095890410959
26065,0,0.990783659281615,3,12,0,0.2,0.25,0.464104423495286,0.172602739726027
20471,0.0513021650454973,0.750177696010228,1,8,0,0.8,0.0681818181818182,0.464104423495286,0.284931506849315
6853,0.282397238782554,0.214530365743707,1,1,1,0.6,0.5,0.347353154459753,0.0136986301369863
4168,0,0.099814273879243,5,14,1,0.6,0.5,0.697606961566352,0.871232876712329
25864,0.779416379039849,0.944655047123233,5,14,1,0.6,0.954545454545455,0.405366207396664,0.0684931506849315
23459,0.707875745214936,0.856886734098394,1,1,0,0.8,0.454545454545455,0.464104423495286,0.104109589041096
6253,0.577973015374961,0.190463090908802,1,1,1,0.6,0.5,0.335750543872371,0.750684931506849
3501,0.797144650141199,0.0896708926779703,5,14,0,0.8,0.568181818181818,0.464104423495286,0.284931506849315
14539,0.139786633197364,0.498019504422921,1,8,1,0.8,0.136363636363636,0.222625090645395,0.268493150684932
3980,0,0.138713401379907,1,8,1,0.8,0.204545454545455,0.633067440174039,0.104109589041096
14672,0.892845936617509,0.496043779208533,3,17,0,0.8,0.181818181818182,0.464104423495286,0.810958904109589
9779,0,0.310498137173369,5,14,0,0.4,0.681818181818182,0.464104423495286,0.0136986301369863
24202,0,0.867941254573585,5,14,0,0.6,0.5,0.461928934010152,0.172602739726027
1499,0.828522121117038,0.0862195352712667,1,1,1,0.8,0.136363636363636,0.773023930384336,0.876712328767123
14997,0,0.509962107419027,1,1,1,0.8,0.454545454545455,0.614213197969543,0.487671232876712
10291,0,0.327717556365811,5,14,0,0.4,0.0681818181818182,0.461203770848441,0.235616438356164
22354,0.363978663319736,0.791579673802599,4,1,1,0.6,0.454545454545455,0.504713560551124,0.619178082191781
16297,0.146375902102291,0.579752513583608,4,1,1,0.2,0.795454545454545,0.773023930384336,0.241095890410959
581,0.579855663633511,0.489057583048039,4,1,1,0.8,0.795454545454545,0.504713560551124,0.871232876712329
13212,0,0.427477766134559,3,17,0,0.4,0.0681818181818182,0.953589557650471,0.578082191780822
21966,0.1289614057107,0.773213777443499,4,1,1,0.8,0.272727272727273,0.326323422770123,0.0986301369863014
14436,0,0.503035540792166,1,1,0,0.6,0.659090909090909,0.464104423495286,0.235616438356164
26630,0,0.994161076066613,1,1,1,0.6,0.454545454545455,0.169688179840464,0.791780821917808
20858,0.917477251333543,0.983880944468208,1,8,0,0.6,0.795454545454545,0.464104423495286,0.602739726027397
14939,0.581267649827424,0.530407086850813,5,14,1,0.6,0.863636363636364,0.614213197969543,0.750684931506849
9241,0.860840916222153,0.303529432342741,5,14,1,0.6,0.454545454545455,0.0732414793328499,0.841095890410959
5538,0.135236899905868,0.154955691281208,5,14,1,0.8,0.136363636363636,0.588107324147933,0.967123287671233
18875,0.552086601819893,0.76618385295834,1,8,0,0.8,0.136363636363636,0.464104423495286,0.380821917808219
9948,0.529808597427047,0.398793575275528,1,1,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
25630,0,0.928797566478979,5,14,0,0.4,0.136363636363636,0.464104423495286,0.304109589041096
9308,0.751333542516473,0.311821912820032,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
14256,0.544399121430813,0.487951653964251,5,14,1,0.6,0.863636363636364,0.614213197969543,0.0136986301369863
6471,0,0.199556992318126,5,14,1,0.6,0.863636363636364,0.405366207396664,0.619178082191781
13825,0.987292124254785,0.474081824441112,1,1,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
15171,0,0.514220451180903,5,14,0,0.4,0.477272727272727,0.464104423495286,0.457534246575342
25342,0.750705993096956,0.907029606460979,4,1,1,0.6,0.704545454545455,0.504713560551124,0.331506849315069
21558,0.704737998117352,0.768652515650765,1,1,1,0.8,0.840909090909091,0.180565627266135,0.104109589041096
13226,0,0.433129850862561,1,1,1,0.8,0.568181818181818,0.0536620739666425,0.131506849315068
18560,0,0.673579982286053,3,17,0,0.2,0.227272727272727,0.461928934010152,0.0136986301369863
5212,0,0.129690260350494,5,16,0,0.4,0.136363636363636,0.464104423495286,0.172602739726027
14485,0.496705365547537,0.481315284401073,4,1,1,0.2,0.613636363636364,0.773023930384336,0.901369863013699
6762,0.755569501098212,0.209874491757608,4,1,1,0.6,0.136363636363636,0.614213197969543,0.980821917808219
8260,0,0.261223470820486,5,14,0,0.4,0.477272727272727,0.464104423495286,0.876712328767123
8366,0,0.265817330091607,5,14,0,0.4,0.477272727272727,0.464104423495286,0.235616438356164
9819,0,0.312684553406596,3,17,1,0.8,0.954545454545455,0.896301667875272,0.542465753424658
25500,0.171477878882962,0.924235509625797,1,1,0,0.8,0.454545454545455,0.464104423495286,0.797260273972603
16237,0,0.570453486578585,3,17,1,0.2,0.5,0.326323422770123,0.967123287671233
10604,0.156416692814559,0.39613250795458,1,8,0,0.8,0.454545454545455,0.464104423495286,0.112328767123288
6455,0.756824599937245,0.20058818571976,4,1,1,0.6,0.704545454545455,0.641044234952864,0.750684931506849
19781,0.99796046438657,0.72461252729045,1,8,0,0.8,0.454545454545455,0.464104423495286,0.810958904109589
6716,0,0.236280039371393,1,8,1,0.6,0.0681818181818182,0.773023930384336,0.356164383561644
19910,0.211797929086916,0.729700914160504,3,2,1,0.2,0.136363636363636,0.2356780275562,0.243835616438356
8230,0,0.266022455687306,1,1,1,0.8,0.5,0.326323422770123,0.356164383561644
5850,0.804361468465642,0.174218415826155,1,1,1,0.6,0.136363636363636,0.0812182741116751,0.241095890410959
13010,0.34374019454032,0.425165730350479,1,1,1,0.8,0.159090909090909,0.697606961566352,0.00547945205479452
25684,0.662849074364606,0.945064503254182,1,1,1,0.6,0.5,0.554024655547498,0.871232876712329
19982,0.827267022278004,0.720297734236734,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.284931506849315
1001,0.733291496705366,0.0806072035656871,4,1,1,0.8,0.613636363636364,0.0326323422770123,0.991780821917808
11186,0.690304361468466,0.376936568487302,1,1,0,0.6,0.659090909090909,0.464104423495286,0.284931506849315
19443,0,0.703152255665998,5,14,0,0.2,0.0681818181818182,0.464104423495286,0.186301369863014
15167,0.993410731095074,0.534806951372513,5,14,1,0.8,0.613636363636364,0.773023930384336,0.901369863013699
2031,0.523376215877,0.00730104009807866,1,1,0,0.8,0.454545454545455,0.464104423495286,0.104109589041096
16043,0.777847505491057,0.568060354628762,5,14,1,0.8,0.5,0.504713560551124,0.0684931506849315
18747,0.0607154063382491,0.684818161724836,1,1,1,0.8,0.454545454545455,0.0536620739666425,0.841095890410959
26534,0.783966112331346,0.993032885290269,1,1,1,0.6,0.931818181818182,0.298767222625091,0.956164383561644
452,0.967524317540006,0.671145507192912,5,14,1,0.8,0.954545454545455,0.326323422770123,0.967123287671233
2585,0.603388766865391,0.0176137691748704,1,1,1,0.8,0.159090909090909,0.317621464829587,0.750684931506849
177,0.520395356134296,0.692747299577187,5,14,0,0.8,0.181818181818182,0.464104423495286,0.0136986301369863
7958,0.950894257922811,0.312987471437453,1,8,1,0.6,0.5,0.718636693255983,0.558904109589041
16223,0,0.569398441363497,3,17,0,0.4,0.136363636363636,0.464104423495286,0.112328767123288
9182,0.339504235958582,0.294382261883371,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.0136986301369863
936,0.689206149984311,0.180040643490125,4,1,1,0.6,0.5,0.326323422770123,0.241095890410959
10080,0,0.320543725939483,5,16,0,0.8,0.136363636363636,0.907179115300943,0.813698630136986
2642,0.542359585817383,0.0702944744888954,1,1,0,0.8,0.136363636363636,0.907179115300943,0.578082191780822
13526,0,0.440945295070784,5,14,0,0.2,0.0909090909090909,0.464104423495286,0.602739726027397
26352,0,0.974621670485607,1,1,1,0.8,0.136363636363636,0.385061638868745,0.0986301369863014
13589,0.985566363351114,0.49148728777849,1,8,0,0.6,0.454545454545455,0.464104423495286,0.112328767123288
1241,0.646219014747411,0.728511503729629,3,17,1,0.2,0.909090909090909,0.867295141406817,0.0684931506849315
26409,0.119705051772827,0.978162074662537,5,14,1,0.8,0.75,0.155184916606236,0.791780821917808
23196,0,0.819979233021087,5,14,0,0.2,0.590909090909091,0.464104423495286,0.380821917808219
21448,0,0.758010631548317,3,17,1,0.2,0.136363636363636,0.326323422770123,0.104109589041096
19944,0,0.711160104502745,2,10,0,0.2,0.477272727272727,0.464104423495286,0.112328767123288
16299,0.424223407593348,0.579752513583608,4,1,1,0.4,0.613636363636364,0.773023930384336,0.871232876712329
22765,0,0.812131986394926,1,1,1,0.8,0.454545454545455,0.329224075416969,0.312328767123288
568,0.260433009099467,0.773169254058386,4,1,1,0.8,0.863636363636364,0.913705583756345,0.104109589041096
17363,0,0.626944121561562,5,14,1,0.2,0.613636363636364,0.896301667875272,0.871232876712329
9210,0.392061499843113,0.296971773763959,4,1,1,0.8,0.136363636363636,0.375634517766497,0.454794520547945
9455,0.376529651710072,0.308341933237184,1,1,0,0.6,0.454545454545455,0.464104423495286,0.731506849315068
19235,0.0746783809224977,0.738817872322833,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
6185,0.878255412613743,0.229421847943099,1,1,1,0.6,0.704545454545455,0.00580130529369108,0.901369863013699
14333,0.613115782867901,0.48579306484672,1,1,1,0.6,0.136363636363636,0.504713560551124,0.0684931506849315
1069,0.764512080326326,0.399785810715189,1,1,0,0.8,0.5,0.464104423495286,0.0136986301369863
15657,0,0.542685205356163,1,13,1,0.8,0.454545454545455,0.871646120377085,0.69041095890411
1658,0.429086915594603,0.635755776511688,1,1,1,0.8,0.909090909090909,0.614213197969543,0.410958904109589
5522,0.78522121117038,0.165355877007329,1,1,1,0.6,0.454545454545455,0.229876722262509,0.791780821917808
1644,0.0924066520238469,0.0367715457406227,1,1,0,0.8,0.136363636363636,0.87454677302393,0.112328767123288
26726,0.0691873235017258,0.998811384629573,4,1,1,0.8,0.954545454545455,0.60188542422045,0.967123287671233
18155,0.647631000941324,0.703063208895772,5,14,1,0.8,0.5,0.222625090645395,0.104109589041096
14471,0.545497332914967,0.561347659262534,4,1,1,0.8,0.136363636363636,0.910079767947788,0.936986301369863
18171,0.520395356134296,0.660697617839884,4,1,1,0.8,0.909090909090909,0.956490210297317,0.871232876712329
16282,0.209915280828365,0.576326598111254,1,1,1,0.8,0.136363636363636,0.317621464829587,0.104109589041096
3225,0,0.0425746919538292,5,14,1,0.8,0.659090909090909,0.419869470630892,0.356164383561644
1595,0.817069344210857,0.271696007047416,4,1,1,0.6,0.25,0.848440899202321,0.876712328767123
21483,0.322560401631628,0.762789739903925,5,14,1,0.2,0.5,0.326323422770123,0.241095890410959
10317,0.410887982428616,0.325368947801101,4,1,1,0.6,0.5,0.326323422770123,0.104109589041096
6310,0.804204581110762,0.191348788248371,4,1,1,0.6,0.318181818181818,0.696881798404641,0.871232876712329
1501,0.592092877314088,0.176446175202701,5,14,1,0.8,0.136363636363636,0.290790427846265,0.356164383561644
24001,0,0.852916202218855,5,16,0,0.2,0.5,0.461928934010152,0.284931506849315
10698,0.088484468151867,0.340447269205878,4,1,1,0.8,0.931818181818182,0.614213197969543,0.980821917808219
14235,0.101819893316599,0.507403602895928,5,14,0,0.4,0.568181818181818,0.464104423495286,0.304109589041096
21650,0.276906181361782,0.779982922101567,5,14,0,0.6,0.840909090909091,0.464104423495286,0.304109589041096
20002,0.845152180734233,0.924128176465257,1,8,1,0.8,0.136363636363636,0.0812182741116751,0.0986301369863014
15969,0.542359585817383,0.57166833894381,1,1,1,0.8,0.704545454545455,0.317621464829587,0.0986301369863014
21127,0.519924694069658,0.833852242786019,1,1,0,0.8,0.454545454545455,0.464104423495286,0.810958904109589
20761,0.865390649513649,0.788002696845041,2,3,1,0.6,0.954545454545455,0.0442349528643945,0.967123287671233
17580,0.853624097897709,0.636955522728393,4,1,1,0.6,0.181818181818182,0.332849891225526,0.452054794520548
23953,0.0779730153749608,0.853251717728099,4,1,1,0.4,0.136363636363636,0.0536620739666425,0.0164383561643836
10252,0.1953247568246,0.331164143409823,5,14,0,0.4,0.0681818181818182,0.464104423495286,0.284931506849315
9851,0.567461562598055,0.332380585895946,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
23681,0,0.840322444715472,5,16,0,0.4,0.159090909090909,0.464104423495286,0.0136986301369863
21706,0.785534985880138,0.84764415638521,1,8,0,0.8,0.795454545454545,0.464104423495286,0.0136986301369863
9204,0.195481644179479,0.299228950377097,5,14,0,0.4,0.454545454545455,0.464104423495286,0.104109589041096
2110,0.379981173517415,0.0827594321996301,4,1,1,0.8,0.136363636363636,0.86366932559826,0.356164383561644
18097,0.0800125509883903,0.668792128265512,3,15,0,0.6,0.795454545454545,0.464104423495286,0.104109589041096
17611,0.741763413868842,0.638955099756234,4,1,1,1,0.613636363636364,0.0899202320522118,0.104109589041096
1924,0.446501411986194,0.280762081341044,1,1,1,0.6,0.136363636363636,0.0442349528643945,0.356164383561644
14638,0.192971446501412,0.844111702812765,5,14,1,0.8,0.136363636363636,0.326323422770123,0.750684931506849
20249,0.0591465327894572,0.71917431382308,4,1,1,0.4,0.272727272727273,0.0616388687454677,0.684931506849315
8969,0.941010354565422,0.295588368583663,5,14,0,0.4,0.454545454545455,0.464104423495286,0.0136986301369863
22888,0,0.81560878573598,1,1,1,0.8,0.136363636363636,0.823785351704133,0.679452054794521
19987,0.41998744901161,0.718228191889429,4,1,1,0.6,0.454545454545455,0.936185641769398,0.312328767123288
23667,0.195010982114842,0.842869023331844,5,14,0,0.4,0.454545454545455,0.463379260333575,0.235616438356164
5035,0.287417634138688,0.134446311953098,5,14,1,0.4,0.136363636363636,0.34010152284264,0.841095890410959
22715,0.284436774395984,0.821153537303441,5,14,1,0.6,0.5,0.831762146482959,0.70958904109589
5389,0.652965171007217,0.145814086244977,5,14,1,0.6,0.613636363636364,0.583756345177665,0.871232876712329
23795,0,0.845617547302121,5,14,1,0.2,0.863636363636364,0.326323422770123,0.871232876712329
7997,0.323344838406024,0.325279105970427,1,8,0,0.6,0.454545454545455,0.464104423495286,0.284931506849315
10121,0.981330404769376,0.332216803443566,5,14,0,0.4,0.454545454545455,0.464104423495286,0.235616438356164
4420,0.894414810166301,0.0906750540243575,3,17,0,0.6,0.386363636363636,0.464104423495286,0.0136986301369863
23497,0.857075619705052,0.834745890730072,4,1,0,0.8,0.136363636363636,0.464104423495286,0.0136986301369863
24443,0,0.868944620859524,5,16,0,1,0.840909090909091,0.464104423495286,0.0136986301369863
8462,0,0.270577356996452,5,16,0,0.2,0.75,0.464104423495286,0.821917808219178
6079,0.119391277063069,0.200476082196529,5,14,0,0.6,0.613636363636364,0.464104423495286,0.104109589041096
6770,0,0.229419462761754,1,1,0,0.6,0.454545454545455,0.464104423495286,0.172602739726027
26198,0.19924694069658,0.991844269919842,1,1,0,0.6,0.613636363636364,0.461928934010152,0.104109589041096
23685,0,0.840322444715472,5,16,0,0.2,0.136363636363636,0.464104423495286,0.235616438356164
23476,0.821932852212112,0.880882453492939,1,1,0,0.6,0.454545454545455,0.461928934010152,0.46027397260274
8496,0,0.311852920177521,1,8,1,0.8,0.454545454545455,0.0906453952139231,0.104109589041096
5711,0,0.165166652620599,5,14,1,0.8,0.136363636363636,0.720812182741117,0.871232876712329
2632,0.415751490429871,0.0598815677955995,1,1,0,0.6,0.454545454545455,0.907179115300943,0.578082191780822
20388,0.238468779416379,0.750151459015429,1,1,0,0.8,0.454545454545455,0.464104423495286,0.0136986301369863
20872,0.701286476310009,0.737601429836711,4,1,1,0.2,0.613636363636364,0.504713560551124,0.756164383561644
15625,0.128020081581425,0.538326683977783,4,1,1,0.6,0.136363636363636,0.614213197969543,0.104109589041096
24744,0.25400062754942,0.899013011959299,1,1,1,0.6,0.5,0.936185641769398,0.235616438356164
14961,0.555224348917477,0.566000353006839,1,8,1,0.8,0.0681818181818182,0.614213197969543,0.484931506849315
18764,0.131314716033888,0.679015015511629,4,1,1,0.6,0.568181818181818,0.910079767947788,0.104109589041096
12508,0,0.403321444529428,5,14,0,0.4,0.477272727272727,0.464104423495286,0.876712328767123
2986,0,0.0253799196352899,5,14,1,0.2,0.681818181818182,0.614213197969543,0.104109589041096
17281,0,0.628694049608592,3,17,1,0.2,0.909090909090909,0.326323422770123,0.241095890410959
375,0.319579541888924,0.898330055034084,5,14,1,0.6,0.954545454545455,0.697606961566352,0.410958904109589
22949,0,0.811823502940929,5,14,0,0.2,0.590909090909091,0.458303118201595,0.104109589041096
18529,0.310009413241293,0.682669908393135,1,1,1,0.6,0.5,0.697606961566352,0.871232876712329
9608,0.322560401631628,0.672447021147018,4,1,1,0.8,0.613636363636364,0.326323422770123,0.104109589041096
6408,0.994979604643866,0.196988152009197,1,1,1,0.2,0.454545454545455,0.923857868020305,0.372602739726027
15472,0.569971760276122,0.831413792390636,1,1,1,0.8,0.136363636363636,0.326323422770123,0.0136986301369863
4859,0,0.113447970449193,5,14,0,0.2,0.590909090909091,0.464104423495286,0.284931506849315
12725,0,0.412488491500009,4,1,0,0.6,0.5,0.464104423495286,0.235616438356164
931,0.120018826482586,0.91854526199627,3,2,1,0.4,0.863636363636364,0.773023930384336,0.356164383561644
9849,0.864135550674616,0.316175663835721,5,14,1,0.6,0.863636363636364,0.326323422770123,0.356164383561644
7175,0.946030749921556,0.230554014021686,1,1,1,0.8,0.136363636363636,0.326323422770123,0.901369863013699
25408,0,0.915295849943471,5,16,0,0.6,0.840909090909091,0.464104423495286,0.284931506849315
18844,0.980859742704738,0.690711944829165,5,14,1,0.4,0.136363636363636,0.503988397389413,0.0986301369863014
12842,0.806244116724192,0.610557130658644,1,1,0,0.6,0.909090909090909,0.464104423495286,0.112328767123288
15136,0.0718544085346721,0.516792471731626,4,1,1,0.6,0.5,0.75416968817984,0.750684931506849
15761,0,0.54533196158904,3,17,1,0.4,0.0681818181818182,0.773023930384336,0.0273972602739726
18814,0.0448697834954503,0.716840016346443,5,14,1,0.6,0.5,0.326323422770123,0.0986301369863014
15831,0,0.553437602860946,1,1,1,0.8,0.136363636363636,0.697606961566352,0.871232876712329
26696,0.120489488547223,0.996267986254995,1,1,1,0.4,0.181818181818182,0.614213197969543,0.358904109589041
8890,0.0691873235017258,0.293184105787563,4,1,1,0.8,0.136363636363636,0.773023930384336,0.104109589041096
21670,0.4803890806401,0.904054490262895,5,14,0,0.8,0.659090909090909,0.464104423495286,0.104109589041096
11441,0,0.365254745318287,3,17,0,0.6,0.5,0.461928934010152,0.0136986301369863
16294,0.0691873235017258,0.573983554969684,1,1,0,0.8,0.840909090909091,0.464104423495286,0.304109589041096
22882,0.451051145277691,0.945744279937604,1,8,1,0.8,0.136363636363636,0.773023930384336,0.684931506849315
21534,0.575933479761531,0.824471324554806,5,14,1,0.8,0.5,0.295141406816534,0.271232876712329
41,0.497332914967054,0.340078361157799,1,8,1,0.8,0.227272727272727,0.504713560551124,0.241095890410959
24957,0,0.930976032107721,1,8,1,0.6,0.454545454545455,0.295141406816534,0.268493150684932
23970,0.280828365233762,0.894482757524055,1,1,0,0.8,0.454545454545455,0.464104423495286,0.797260273972603
4751,0.579855663633511,0.15729793936233,1,1,1,0.8,0.136363636363636,0.860043509789703,0.241095890410959
12025,0.121430812676498,0.484749150477911,4,1,1,0.6,0.5,0.773023930384336,0.356164383561644
451,0.71681832444305,0.506011452050699,4,1,1,0.6,0.181818181818182,0.848440899202321,0.967123287671233
2373,0.544712896140571,0.0141512809218885,1,1,1,0.8,0.5,0.0616388687454677,0.96986301369863
7647,0.777219956071541,0.36896688255208,1,8,1,0.6,0.136363636363636,0.868020304568528,0.841095890410959
17269,0,0.623115905502295,4,1,0,0.4,0.136363636363636,0.464104423495286,0.284931506849315
16938,0.968151866959523,0.616357891690505,1,1,1,0.6,0.931818181818182,0.050761421319797,0.69041095890411
2315,0.0538123627235645,0.0175414186740618,1,1,1,0.6,0.704545454545455,0.504713560551124,0.0136986301369863
10929,0.409162221524945,0.353950575862283,1,1,0,0.8,0.136363636363636,0.464104423495286,0.172602739726027
9931,0,0.315964177756435,5,16,0,1,0.659090909090909,0.464104423495286,0.0136986301369863
20130,0.418732350172576,0.72392718518389,1,1,1,0.8,0.5,0.522117476432197,0.358904109589041
3722,0,0.0665481496558183,3,17,0,0.6,0.863636363636364,0.461928934010152,0.172602739726027
9987,0.648886099780358,0.67133552664009,4,1,1,0.6,0.613636363636364,0.144307469180566,0.756164383561644
20017,0.941010354565422,0.750339093281262,1,8,0,0.6,0.454545454545455,0.464104423495286,0.104109589041096
10716,0.583464072795733,0.460700957093768,1,1,0,0.6,0.181818181818182,0.464104423495286,0.0136986301369863
11385,0,0.363304462038249,5,14,0,0.4,0.568181818181818,0.907179115300943,0.50958904109589
742,0.751333542516473,0.0035356338142389,1,1,1,0.6,0.5,0.614213197969543,0.994520547945206
5991,0,0.175636008605734,1,1,1,0.8,0.659090909090909,0.0268310369833212,0.454794520547945
9197,0,0.294594543023106,5,14,1,0.8,0.568181818181818,0.627991298042059,0.901369863013699
3791,0.332914967053655,0.0654239341817158,5,14,1,0.2,0.5,0.674401740391588,0.871232876712329
4658,0.658926890492626,0.108090853147565,1,1,0,0.8,0.659090909090909,0.464104423495286,0.391780821917808
3473,0.529808597427047,0.0508059527765896,1,1,1,0.6,0.5,0.989122552574329,0.312328767123288
785,0.721054283024788,0.393147055970665,1,1,0,0.6,0.613636363636364,0.464104423495286,0.304109589041096
8160,0,0.258045614208048,5,14,1,0.4,0.840909090909091,0.326323422770123,0.312328767123288
2287,0,0.00493812044529746,1,1,1,0.8,0.75,0.121102248005801,0.684931506849315
17584,0.579698776278632,0.658415794352845,1,8,1,0.8,0.0681818181818182,0.508339376359681,0.684931506849315
4934,0.0640100407907123,0.84400675483357,4,1,1,0.6,0.5,0.614213197969543,0.0136986301369863
9633,0,0.310629322147363,5,14,1,0.6,0.454545454545455,0.332124728063814,0.750684931506849
6444,0.717445873862567,0.197124107345882,4,1,1,0.8,0.954545454545455,0.386511965192168,0.0684931506849315
11249,0,0.357514036792217,5,14,0,0.2,0.136363636363636,0.464104423495286,0.380821917808219
9064,0,0.291194864545551,1,1,0,0.8,0.454545454545455,0.464104423495286,0.284931506849315
652,0.208660181989332,0.916249922481606,4,1,1,0.6,0.25,0.985496736765772,0.104109589041096
6550,0.867430185127079,0.206391331932967,1,1,1,0.6,0.204545454545455,0.0725163161711385,0.876712328767123
1320,0.443206777533731,0.857960065703795,4,1,1,0.8,0.613636363636364,0.636693255982596,0.104109589041096
8823,0,0.38159323753385,1,8,0,0.6,0.568181818181818,0.461928934010152,0.304109589041096
14916,0.719014747411359,0.828863238472021,1,8,0,0.8,0.954545454545455,0.464104423495286,0.304109589041096
7635,0.92187009727016,0.668900256486501,4,1,1,0.8,0.5,0.773023930384336,0.104109589041096
15988,0,0.557583048039142,5,16,0,1,0.136363636363636,0.464104423495286,0.304109589041096
8234,0.237056793222466,0.264849741525848,1,1,0,0.6,0.454545454545455,0.685279187817259,0.0301369863013699
16718,0.294477565108252,0.766238712129283,1,13,1,0.6,0.5,0.63886874546773,0.104109589041096
26564,0.485252588641356,0.990743111198744,1,1,1,0.6,0.5,0.215373459028281,0.268493150684932
1936,0.727643551929714,0.00481806631758213,1,8,0,0.6,0.454545454545455,0.464104423495286,0.186301369863014
16437,0,0.585284544183894,5,14,1,0.4,0.886363636363636,0.180565627266135,0.876712328767123
8136,0.0873862566677126,0.262315883876651,5,14,1,0.6,0.136363636363636,0.326323422770123,0.0136986301369863
25033,0,0.945944635170612,1,8,1,0.6,0.454545454545455,0.222625090645395,0.69041095890411
17774,0,0.650681446310363,1,1,1,0.8,0.568181818181818,0.217548948513416,0.104109589041096
17401,0,0.628888839418461,5,14,0,0.4,0.477272727272727,0.464104423495286,0.591780821917808
13127,0.423282083464073,0.432899283332512,5,14,1,0.6,0.181818181818182,0.614213197969543,0.750684931506849
17460,0.318638217759649,0.660976684057289,1,1,0,0.6,0.5,0.464104423495286,0.304109589041096
25934,0.213680577345466,0.973529257429442,5,14,1,0.6,0.5,0.773023930384336,0.791780821917808
